	###	Comment	Type	Target	Implicit	Metaphor/metonymy	Sarcasm/humor	Rhetorical question	Circumlocution	binary-hate-speech
1066	https://www.facebook.com/164305410295882_1116529198406827_1116602108399536	Karen is a vile human being who only likes white people. Imagine her surprise when she will actually see a Syrian child for the first time only to be perplexed at how fair and 'white' their complexion is... Would blow the racist buffoon's mind. Karen - why don't you google 'Assad's children' and see how white they look. Doubt your small mind would be able to handle the shock.	Other offensive	Commenter	0.0					Hate speech
1067	https://www.facebook.com/164305410295882_1116529198406827_1116618701731210	Oh wow I just noticed that Karen has deleted her vile rant where she said I'm stupid and uneducated and I'm Indian and not British and blah blah blah, which warranted my reply to educate the racist troll and teach her the difference between nationality and ethnicity. No backbone whatsoever. She spews racism and bigotry and hatred and then deletes it. At least leave your vile views up for all to see as you clearly stand by them.	Other offensive	Commenter	0.0					Hate speech
1068	https://www.facebook.com/164305410295882_1116529198406827_1117545381638542	Yes they will because they're are fleeing 1000 of miles to 'safety' when there is refuge for them not far away	Background offensive	Migrants	1.0	0.0	0.0	0.0		Hate speech
1069	https://www.facebook.com/164305410295882_1116529198406827_1116530051740075	We would... But you want to come to UK or Germany for their welfare system, be happy you can go to Romania or a similar country, it is not in war. Even Lebanon. Genuine refugees are a minority in all of this.	Background offensive	Migrants	1.0	0.0	0.0	0.0		Hate speech
1070	https://www.facebook.com/164305410295882_1116529198406827_1116530588406688	Romania similar country . Since when dear? You know nothing;) We may not have the same economy but please, keep your arguments for yourself.	Other offensive	Commenter	0.0					Hate speech
1071	https://www.facebook.com/164305410295882_1116529198406827_1116530848406662	You know nothing if you can't read darling. I said countries similar to Romania like Albania.	Other offensive	Commenter	0.0					Hate speech
1072	https://www.facebook.com/164305410295882_1116529198406827_1116531305073283	"""Romania or"""	Acceptable speech	No target						Acceptable speech
1073	https://www.facebook.com/164305410295882_1116529198406827_1116531411739939	I think you said enough	Acceptable speech	No target						Acceptable speech
1074	https://www.facebook.com/164305410295882_1116529198406827_1116531825073231	Yes they do try for rich countrys.. Can't say different... I just made a correction for the similarity u made:p	Acceptable speech	No target						Acceptable speech
1075	https://www.facebook.com/164305410295882_1116529198406827_1116756805050733	with all due respect, Mr Kurdi I would like my country back. I would like every single person in Britain to have a roof over their heads, a full belly, a warm bed to sleep in, a job for those who can work. For too long now Britain has given trillions away to other countries but who helps us? No one. There was recently a flood in Cumbria, people lost their homes. Who offered to help? No one. I'm so sorry for your loss, Mr Kurdi but charity begins at home. Britain must help their own first. Britain is not the worlds bank manager!	Background offensive	Migrants	1.0	1.0	0.0	1.0		Hate speech
1076	https://www.facebook.com/164305410295882_1116529198406827_1116596018400145	Yes, he should also make the message clear to other islamic countries like Saudi Arabic, Kuwait, UAE... Please OPEN YOUR BORDERS TO ALL CHRISTIANS....	Acceptable speech	No target						Acceptable speech
1077	https://www.facebook.com/164305410295882_1116529198406827_1117351081657972	This man, a proven human trafficker who had a good life and home in Turkey. Denied access to Canada on that basis. A man full of lies who cries false tears for his wife and family. Like so many of men have survived as your families have perished due to greed. If you care for Syria that much go back and fight to take it back.	Background offensive	Migrants	0.0					Hate speech
1078	https://www.facebook.com/164305410295882_1116529198406827_1116580975068316	Syria and Turkey openned alot of doors to Europeans during their hash times thats why many europeans have some middle eastern heritage when their families moved mingled and after the war moved back to europe but nobody seems to remember that.... Also many westerners seem to forget all this is because they mingled in middle eastern politics by arming rebels to topple govts so they can benefit from which ever puppet they place in power.. WEIRD WORLD	Acceptable speech	No target						Acceptable speech
1079	https://www.facebook.com/164305410295882_1116529198406827_1116537441739336	The kid was living in Turkey and was with his father posing as a refugee so he could get free dental care in Europe.	Background offensive	Migrants	1.0	0.0	0.0	0.0		Hate speech
1080	https://www.facebook.com/164305410295882_1116529198406827_1116545381738542	Julie Julie then they'd just be demonstrating their stupidity.	Other offensive	Migrants	0.0					Hate speech
1081	https://www.facebook.com/164305410295882_1116529198406827_1116535541739526	All this story in this report is very heart rendering until I read the last part - trying to get to Germany or Sweden - what about all the other Arabic and Islamic countries and all the countries in between? This sacrifice is not about safety any more it's about going to a country to find a better life FOR FREE and AT THE EXPENSE OF OTHERS who already live in that country as has their generations of family and continually paid in to it, without trying to fight for their own. Of course losing children and any other part of the family is an horrendous thing, but that's where my pity ends and I have no sympathy apart from that.	Background offensive	Migrants	1.0	0.0	0.0	0.0		Hate speech
1082	https://www.facebook.com/164305410295882_1116529198406827_1116537935072620	90% of the people in Syria, are Muslims, Too difficult to know who are the good ones and the bad ones.	Acceptable speech	No target						Acceptable speech
1083	https://www.facebook.com/164305410295882_1116529198406827_1116776151715465	who owns the world? just go anywhere you like... you'll only face 2 possibilities.. 1. die or 2. live..	Acceptable speech	No target						Acceptable speech
1084	https://www.facebook.com/164305410295882_1116529198406827_1116540955072318	My message to him would be off the first word begining with f	Background offensive	Migrants	0.0					Hate speech
1085	https://www.facebook.com/164305410295882_1116529198406827_1116841998375547	mine too!	Acceptable speech|Background offensive	No target						discard
1086	https://www.facebook.com/164305410295882_1116529198406827_1116535348406212	Oh go away you have had your 15,mins of fame all the lies that were uncovered about you and your family!!!!!	Background offensive	Migrants	0.0					Hate speech
1087	https://www.facebook.com/164305410295882_1116529198406827_1116921711700909	The world will open its doors to the suffering but the suffering are taking advantage of our kindness.	Background offensive	Migrants	1.0	1.0	0.0	0.0		Hate speech
1088	https://www.facebook.com/164305410295882_1116529198406827_1116543548405392	What about the 130 Dead in France killed by Syrian refugees and Terrorists coming in this refugee influx? The Christmas of These families are forever ruined!!! Daily Fail and all leftist News media STOP THIS PROPOGANDA NOW!!!	Background offensive	Migrants	0.0					Hate speech
1089	https://www.facebook.com/164305410295882_1116529198406827_1117093401683740	I'd like military-aged Syrian men to pick up a rifle and fight for their country.	Background offensive	Migrants	1.0	0.0	0.0	0.0		Hate speech
1090	https://www.facebook.com/164305410295882_1116529198406827_1116539315072482	It won't happen as oil and water do not -Will not mix, so don't try to force it upon us in Westernized Northern Europe, and Especially us in the United Kingdom!!!	Background offensive	Migrants	1.0	1.0	0.0	0.0		Hate speech
